"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
固定资产投资:湖北:黄石市,百万人民币,43856.77273,2650203300,51480.12529,1.098704789,-0.268381063,1.173823838,2384.26,153963.67,15895.135,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.26,2862.16,3460.50,3582.88,4086.33,4753.00,5445.00,6923.05,8829.70,10645.91,13805.27,17985.00,23289.93,34305.01,47405.80,59744.65,75095.09,96350.40,116846.00,138002.00,135083.39,153963.67,
固定资产投资:湖北:十堰市,百万人民币,40894.075,2524031157,50239.73683,1.193885274,0.00083279,1.228533396,2236.93,154339.88,12913.575,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3074.02,2236.93,3309.43,2312.62,3090.00,3717.00,4570.00,5867.66,7753.02,10362.68,11660.98,14166.17,18544.39,27835.28,40631.28,52237.31,70272.14,90431.85,110151.00,130725.00,132381.01,154339.88,
固定资产投资:湖北:宜昌市,百万人民币,97812.18591,10919482580,104496.3281,1.153604594,-0.172683199,1.068336497,13374.37,319114.62,35695.19,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13374.37,17420.52,17963.73,18737.87,22937.00,24835.00,26491.00,25003.51,27128.25,29580.34,32354.50,39035.88,52346.18,75026.64,94951.23,118992.24,162098.33,210695.83,257041.00,308535.00,319114.62,258205.05,
固定资产投资:湖北:襄阳市,百万人民币,92926.01364,14383581734,119931.571,1.255586446,0.153338259,1.290613536,3337.5,367531.72,23313.015,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3337.50,6827.86,7237.11,4939.14,8047.00,8773.00,9678.00,10722.25,13052.95,15662.00,20049.51,26576.52,37377.07,57478.51,83532.02,113473.56,160008.53,208663.61,255346.00,307194.00,318864.44,367531.72,
固定资产投资:湖北:鄂州市,百万人民币,26734.13227,1009463652,31772.05772,1.160877253,-0.029366866,1.188445445,2112.28,98382.38,8852.745,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2274.16,2234.43,2112.28,2723.70,2610.33,2908.00,3228.00,3750.62,4426.36,5516.76,7204.89,10500.60,15000.69,22060.10,29863.56,33684.78,45001.05,57169.41,69804.00,82369.00,85325.81,98382.38,
固定资产投资:湖北:荆门市,百万人民币,46622.79864,3259544802,57092.42333,1.233806505,0.146429765,1.224560194,2866.34,179028.49,14049.67,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2866.34,4064.40,4916.46,3417.00,5712.00,5652.00,6172.00,7095.78,8613.13,10415.37,12774.09,15325.25,21008.42,31718.08,44861.66,59063.01,79439.75,101464.47,123255.00,145693.00,153145.87,179028.49,
固定资产投资:湖北:孝感市,百万人民币,57275.23507,4767385346,69046.25512,1.169406513,-0.131222536,1.205516748,2830.63,204108.82,17037.47,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2830.63,5265.06,6410.95,5675.52,7467.00,7350.00,8139.00,9021.09,10443.58,12171.24,14482.00,19592.94,27082.56,39725.84,57070.18,72923.58,98082.22,126082.01,153696.00,182492.00,189942.95,204108.82,
固定资产投资:湖北:荆州市,百万人民币,63944.96,5612079301,74913.81249,1.113996416,-0.256417483,1.171535841,3986.85,223229.62,21074.5,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5165.07,3986.85,4923.74,8128.00,9028.00,10057.00,9657.87,10823.20,11677.70,14967.00,21074.50,29146.41,43515.59,60093.31,77142.31,104288.70,135560.01,165163.00,195049.00,200167.28,223229.62,
固定资产投资:湖北:黄冈市,百万人民币,64866.58136,5603110911,74853.9305,1.079975359,-0.338438312,1.153967558,3018.93,217215.68,22569.315,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4395.17,5006.33,6357.85,3018.93,8710.00,9233.72,9534.92,10667.00,13012.37,15856.20,19289.06,25849.57,37085.21,55329.11,73606.31,82371.48,110294.44,141602.47,171739.00,202725.00,204164.97,217215.68,
固定资产投资:湖北:咸宁市,百万人民币,50136.46842,3092496456,55610.21899,0.996747357,-0.462328479,1.109177027,2717.79,167607.07,20083.25,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2717.79,4453.00,4921.99,5393.61,6267.53,7528.32,8309.03,10383.18,13838.26,20083.25,30158.05,43629.06,56307.66,75644.75,97184.31,117085.00,137252.00,143829.04,167607.07,
固定资产投资:湖北:随州市,百万人民币,35878.84722,1465978910,38288.10403,0.912835667,-0.651558536,1.067149783,2208.88,113349.78,17788.675,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2208.88,2601.06,3086.88,3655.16,4646.81,5579.16,7096.48,10192.28,14707.32,20870.03,29118.08,38448.29,51473.49,65459.94,79933.00,95966.00,97426.61,113349.78,
固定资产投资:湖南:长沙市,百万人民币,233717.085,59599830367,244130.7649,0.905711624,-0.488515712,1.044556776,7508.45,756777.03,126749.46,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7508.45,12397.59,14843.37,16484.88,20231.94,27980.29,29324.63,49497.13,66808.76,88143.55,108980.81,144518.11,187332.90,244177.63,319256.99,343333.00,395605.64,459338.71,543574.78,636327.80,669331.88,756777.03,
固定资产投资:湖南:株洲市,百万人民币,70131.53045,7294550473,85408.14055,1.182313104,0.047539477,1.217827987,3024.23,262266.61,24595.49,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3024.23,3475.74,3956.74,3359.95,3633.39,4340.52,6321.64,10486.35,13870.93,16065.87,20324.66,28866.32,38844.05,56297.25,80848.47,84904.58,115046.62,150532.94,183709.55,218136.20,234581.06,262266.61,
固定资产投资:湖南:湘潭市,百万人民币,58178.74318,4902943982,70021.02528,1.249078075,0.268975575,1.203549982,232.06,220488.15,24149.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.06,4990.86,5117.38,4986.49,5231.35,3702.06,4300.77,8984.13,13428.88,18109.69,21876.00,26423.00,31747.00,46396.00,63325.86,65017.78,89386.14,121491.77,150335.11,180539.90,193821.97,220488.15,
固定资产投资:湖南:衡阳市,百万人民币,67382.04909,6868950588,82879.1324,1.297391642,0.340897186,1.229988306,4592.81,261585.36,20277.76,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4592.81,5139.22,6566.06,7470.43,8916.00,8446.33,9228.74,12012.53,13577.37,16107.47,17765.66,22789.86,30578.87,47851.39,64114.85,78045.00,106375.19,143729.75,176701.26,212592.80,228218.13,261585.36,
固定资产投资:湖南:邵阳市,百万人民币,50015.35182,3466005579,58872.7915,1.167631289,0.110150747,1.177094419,1590.1,184010.02,22301.025,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1590.10,2512.51,3468.09,1713.10,1932.77,2366.88,5286.10,6975.89,10335.93,14104.88,18644.26,25957.79,35872.58,49450.99,58945.00,56210.14,76160.52,102998.62,126777.49,152259.70,162764.38,184010.02,
固定资产投资:湖南:岳阳市,百万人民币,72038.96364,6945081224,83337.15393,1.191343248,0.126003911,1.156834437,3221.72,263354.89,27925.69,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3221.72,5424.30,6509.16,7514.40,8771.00,9365.79,10793.99,13830.26,15284.84,19354.13,23902.76,31948.62,43197.48,61944.72,82692.00,86180.00,116811.33,148534.93,179012.90,215471.00,231736.98,263354.89,
固定资产投资:湖南:常德市,百万人民币,60249.36227,5252797949,72476.18884,1.270588528,0.295359322,1.202937029,3780.23,229601.44,21403.225,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3780.23,5558.04,6419.55,7349.13,4900.70,5490.46,7141.74,12191.38,14556.53,16536.00,19610.80,23195.65,28533.66,45978.00,61322.00,68991.00,94657.21,128416.00,154772.00,185791.30,200693.15,229601.44,
固定资产投资:湖南:张家界市,百万人民币,11051.71955,117742427.9,10850.9183,1.022993048,-0.221121114,0.981830769,973.27,35132.8,5817.62,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.27,1280.29,1667.78,1148.42,2086.35,2275.85,2960.00,3767.97,4307.27,4996.77,5302.91,6332.33,7397.85,11239.02,14363.51,14510.00,17009.07,21083.60,25089.77,29642.58,30570.42,35132.80,
固定资产投资:湖南:益阳市,百万人民币,40408.13455,2254146086,47477.84837,1.217653724,0.192210573,1.174957689,1014.82,149984.5,16209.38,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.82,3198.43,3742.51,4023.34,4872.58,5162.32,5468.46,6261.33,7618.78,10130.18,12924.43,19494.33,25821.86,35331.07,44142.88,46023.36,62514.05,84237.40,103064.16,122380.10,131568.07,149984.50,
固定资产投资:湖南:郴州市,百万人民币,69368.12682,7106468498,84299.87247,1.244726271,0.204149207,1.215253696,1597.9,262809.8,23433.725,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1597.90,3036.82,4362.02,6311.34,6772.21,8459.18,9709.27,13581.30,15767.69,19180.13,21984.90,24882.55,29988.16,53720.82,74442.97,81155.91,109839.75,147405.68,181455.93,216898.20,232736.26,262809.80,
固定资产投资:湖南:永州市,百万人民币,55316.34571,3559306355,59659.92252,1.020388403,-0.209555635,1.078522483,3483.76,186649.12,25508.06,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3483.76,4160.57,4572.00,4644.64,7016.58,6604.00,8633.93,11228.09,14531.01,18011.75,25508.06,35845.67,60013.96,83189.53,59326.87,80289.85,107434.42,121055.33,154134.90,165309.22,186649.12,
固定资产投资:湖南:怀化市,百万人民币,35735.95905,1633631286,40418.20488,1.038001941,-0.344574258,1.131023371,2217.76,123573.57,14672.15,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2217.76,2350.66,2627.00,3086.58,3564.95,3348.69,4951.23,6626.12,8490.72,11235.00,14672.15,19115.08,28238.80,38200.00,43797.00,60094.65,80141.59,85135.43,100800.40,108187.76,123573.57,
固定资产投资:湖南:娄底市,百万人民币,41263.22737,2017918459,44921.2473,1.048477973,-0.305457168,1.088650844,1816.6,137632.29,11982.14,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.60,4099.25,3830.82,3602.92,7766.90,9315.28,11735.67,11575.69,11968.52,11982.14,31347.65,33129.87,42524.70,58190.96,78757.46,93893.78,110838.50,119992.32,137632.29,
固定资产投资:广东:广州市,百万人民币,263442.1683,36570702553,191234.6793,0.621580603,-1.131677061,0.725907627,33923.97,593840,185864.34,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33923.97,65657.67,75882.83,87825.86,92367.00,97820.93,100924.21,117516.68,131271.00,151400.69,168711.00,185864.34,210145.33,265985.16,326357.31,341220.00,375838.68,444729.99,488950.26,540595.20,570358.60,591983.16,593840.00
固定资产投资:广东:韶关市,百万人民币,32342.20565,714463087.9,26729.44234,0.444836968,-1.547299885,0.826457003,3748.15,74674.16,21758.67,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4526.87,3748.15,4825.98,7005.64,5682.05,6819.85,8384.17,10331.47,12922.00,13975.41,16916.00,21758.67,28378.59,35649.79,43373.12,47220.23,54847.54,66451.75,74674.16,70167.00,70209.36,69281.93,66721.00
固定资产投资:广东:深圳市,百万人民币,110667.3453,21500093657,146629.1024,1.910628204,3.670972998,1.324953644,59.38,619101,52498.895,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.38,138.01,296.84,737.50,1083.20,1945.72,3332.35,2485.51,2851.93,4361.91,4999.19,6233.80,9123.24,17823.22,24778.75,28194.13,27582.43,32752.70,39306.57,48039.01,56958.78,61969.93,68637.49,78814.59,94910.16,109255.71,118105.42,127366.93,134500.37,146760.43,170915.14,194470.08,206091.80,219443.19,239146.48,271742.26,329830.76,407816.38,514731.52,619101.00
固定资产投资:广东:珠海市,百万人民币,55492.55783,3133265136,55975.57624,1.115423546,0.039162517,1.008704202,4612.08,185857,33932.43,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4612.08,4909.12,9612.86,11691.75,9508.00,10486.82,12053.46,14105.18,17985.00,21823.10,25628.00,33932.43,35132.46,41050.52,50154.58,63738.58,78761.84,96089.44,113504.92,130514.10,138975.45,166202.14,185857.00
固定资产投资:广东:汕头市,百万人民币,52687.91478,3983762352,63117.05278,1.555967991,1.305703094,1.197941749,7130.89,208573,20668.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8181.23,8765.50,7130.89,7208.83,11248.00,10296.51,10811.83,11923.91,13194.00,15413.93,17518.00,20668.90,26136.25,29189.58,36167.54,43815.00,61191.67,78089.94,100272.79,127431.80,157952.63,200640.31,208573.00
固定资产投资:广东:佛山市,百万人民币,143417.6504,16891215156,129966.2077,0.797061142,-0.498943261,0.906207899,6679.11,426579.19,105222.54,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6679.11,14457.70,14914.92,17318.38,19896.28,23819.79,29042.66,42368.89,56856.00,74143.28,89525.00,105222.54,123064.28,147056.03,171962.95,193395.93,212832.57,237559.91,261244.62,303552.00,351203.93,426579.19,375910.00
固定资产投资:广东:江门市,百万人民币,58261.82174,3163803230,56247.69533,0.999373077,-0.297108987,0.965429739,7704.37,177483.48,31663.75,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8655.71,7704.37,8247.99,9660.64,10434.00,12288.04,13693.24,16110.66,19569.00,22886.70,26765.00,31663.75,37822.08,49206.98,63176.80,74179.00,85041.08,100084.18,111164.97,130787.00,151777.23,177483.48,171620.00
固定资产投资:广东:湛江市,百万人民币,48895.01565,2646538068,51444.51446,1.168594936,0.051327743,1.052142305,4634.5,164153.41,24283.13,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4634.50,6848.36,8634.65,8164.94,6894.00,8483.56,9551.16,11413.27,14209.00,16799.58,20525.00,24283.13,29532.49,39322.69,52657.12,49076.00,57227.68,79557.63,102076.24,131369.00,153159.95,164153.41,126012.00
固定资产投资:广东:茂名市,百万人民币,37671.93957,1820049851,42662.04227,1.41450799,0.649003277,1.13246206,7357,141572.88,14772,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9989.53,8183.61,9514.12,8333.64,7357.00,8599.86,9241.51,9390.76,10941.00,14772.00,16985.00,13070.57,14573.54,18000.99,24454.10,21451.00,42736.74,66052.79,85055.21,111549.80,126275.96,141572.88,88353.00
固定资产投资:广东:肇庆市,百万人民币,52657.03304,2639354128,51374.64479,0.769132349,-1.015106275,0.975646401,4047.6,149755.47,27056.64,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4047.60,6411.28,7381.40,7853.97,7529.00,8804.56,9756.72,11475.10,14524.00,17801.48,21693.95,27056.64,32630.81,46276.65,62520.60,71002.99,85260.39,100777.78,113872.98,133003.00,137374.39,149755.47,134301.00
固定资产投资:广东:惠州市,百万人民币,76568.54261,5399254573,73479.62012,0.739543054,-0.883839564,0.959658074,4056.61,223487.68,48690.94,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4056.61,5883.01,6037.54,6657.60,7741.04,8442.73,10473.40,22847.04,29761.39,35237.08,30878.13,48690.94,58873.68,75896.82,89401.91,102421.00,120868.03,140130.40,160670.89,186393.00,203970.56,223487.68,182256.00
固定资产投资:广东:梅州市,百万人民币,22086.94957,516183911.2,22719.68114,1.436519328,0.984374751,1.028647305,2514.49,80676.73,12499.79,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2514.49,3075.00,3714.99,4194.00,4444.85,5578.92,7269.78,10043.45,9306.00,9765.78,10843.00,12499.79,14054.19,16298.09,19551.66,19765.00,23014.42,28050.22,40751.24,56806.20,65036.04,80676.73,60746.00
固定资产投资:广东:汕尾市,百万人民币,25248.61043,550778954.1,23468.68028,0.603946244,-1.143172816,0.929503837,1047.3,66932.7,17507.97,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.30,1984.14,2325.54,2950.42,3621.00,3848.04,2088.18,5695.00,7344.00,10185.74,13348.00,17507.97,20627.16,28943.36,36698.66,32965.00,39155.88,46209.09,50096.99,58520.00,65244.87,66932.70,63379.00
固定资产投资:广东:河源市,百万人民币,23651.36087,553832778.7,23533.65205,1.091988525,0.110723114,0.995023169,1850.77,77846.7,17518,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.77,2264.54,2135.85,2317.66,2654.25,3379.76,4142.27,5628.65,7838.00,11109.85,17518.00,23208.59,17479.25,19814.79,24273.74,23737.23,27858.68,34273.05,45328.59,56414.00,65229.08,77846.70,67678.00
固定资产投资:广东:阳江市,百万人民币,24666.95783,551217775.5,23478.0275,0.669995325,-1.120520404,0.951800691,2087.36,69113,13516.46,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.36,2485.95,3052.81,3634.47,3323.00,4228.97,4742.37,4986.46,5668.00,8225.36,10246.21,13516.46,17170.23,23949.46,32920.49,40065.84,48367.35,59866.44,66201.10,69113.00,50391.55,54021.15,39076.00
固定资产投资:广东:清远市,百万人民币,38401.73783,928985683.9,30479.26646,0.291724695,-1.199309086,0.793694978,2777.15,99692.05,43795.26,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4358.00,6011.35,5345.46,2777.15,4837.00,4945.94,5725.77,10594.22,15680.00,22242.32,30100.00,48340.26,70346.97,84124.02,99692.05,48606.64,43795.26,50596.62,59634.69,62063.00,62095.16,66631.09,74697.00
固定资产投资:广东:东莞市,百万人民币,79690.05565,3584622478,59871.71684,0.126103949,-1.424474191,0.751307253,4101.92,181143,84120.74,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4101.92,6598.41,7699.53,8832.01,10289.14,12549.45,19157.41,31938.89,43389.61,59219.97,69867.00,84120.74,94307.30,109407.53,111498.22,107931.00,118034.93,138393.52,142710.99,144652.00,155745.80,171282.91,181143.00
固定资产投资:广东:中山市,百万人民币,52580.71696,1629169401,40362.97067,0.428306604,-1.281127305,0.767638271,1722.34,124848.16,39922.42,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1722.34,5988.64,6624.17,7580.24,10994.53,17799.23,21899.87,26205.72,29158.00,32091.97,34649.00,39922.42,44495.41,54560.51,66037.47,76695.39,89343.46,96292.80,90365.70,105541.00,114901.46,124848.16,111639.00
固定资产投资:广东:潮州市,百万人民币,16958.0887,231614557.6,15218.88819,0.968963038,-0.246333069,0.897441242,1889.91,50104.6,12082.66,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1889.91,3054.50,2610.54,3248.50,3070.00,3650.83,3910.76,4788.56,7548.00,9759.45,10800.00,12082.66,12831.29,16297.62,18277.85,19893.98,22415.72,25362.78,31301.38,39195.00,45462.11,50104.60,42480.00
固定资产投资:广东:揭阳市,百万人民币,48000.76174,2721926249,52172.08304,1.067748863,-0.097986598,1.086901148,3027.84,166730.72,20319.3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3027.84,5335.61,3596.59,6282.92,6843.32,7100.24,7865.61,8551.54,8781.00,11516.30,15157.00,20319.30,26578.55,39349.55,56407.29,65807.50,66351.26,82939.08,109380.01,136210.00,148554.29,166730.72,101332.00
固定资产投资:广东:云浮市,百万人民币,25492.49087,631013996.7,25119.99197,0.860679802,-0.699283088,0.985387897,2926.82,79415,12919.48,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760.02,2926.82,3032.98,2995.16,3298.37,3718.63,4164.24,5936.20,7613.00,10344.24,11029.00,12919.48,14275.64,24019.42,31265.62,35308.00,46366.14,62338.00,65626.90,79415.00,59151.33,62850.10,33973.00
固定资产投资:广西:南宁市,百万人民币,68467.556,14253091796,119386.3133,1.853282364,2.295789736,1.743691761,133.9,430775,7857.02,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.31,246.96,167.04,133.90,165.37,196.44,239.24,445.90,592.92,679.75,914.50,739.20,759.07,843.64,1135.93,2365.08,3390.36,5635.15,6438.74,7478.43,8235.61,8807.93,11316.59,12140.61,14556.15,19035.67,26276.34,36289.75,44722.11,56022.00,69343.53,104391.20,148301.58,201894.53,258518.18,247500.80,288667.73,336689.00,382473.00,430775.00,
固定资产投资:广西:柳州市,百万人民币,42485.38775,5566998163,74612.31911,1.825191991,2.150036667,1.756187787,96,269719.64,4514.5,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.00,96.00,173.00,133.00,168.00,181.00,299.00,488.00,537.00,867.00,976.00,763.00,659.00,1071.00,1564.00,3534.00,4578.00,3868.00,4054.00,4136.00,4617.00,4546.00,4483.00,5077.00,7578.00,10936.75,14131.67,17175.76,20069.14,30203.60,43029.99,68185.60,100488.41,130457.00,168313.00,156671.02,176548.93,205055.00,233861.00,269719.64,
固定资产投资:广西:桂林市,百万人民币,38977.802,4208158720,64870.32234,1.746104972,1.835430493,1.664288877,91.45,223424,6091.305,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.45,97.57,148.30,137.95,173.31,173.24,175.95,327.06,575.04,877.28,958.47,759.55,733.84,750.28,1271.11,2536.17,3308.52,4258.33,5301.71,5862.49,6320.12,6982.82,7922.94,8851.26,9740.87,11104.71,14689.66,19873.40,26086.58,40304.56,48595.96,65934.74,90855.51,114053.00,146240.00,139032.26,153688.07,183732.00,213162.00,223424.00,
固定资产投资:广西:梧州市,百万人民币,21253.954,1403740680,37466.52746,1.817455264,2.050186967,1.762802698,33.37,133015,2228.96,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.37,40.03,50.22,58.48,84.29,89.66,88.21,131.36,200.39,240.57,332.12,393.78,410.11,500.00,971.54,1650.63,1955.29,2486.32,2148.10,2309.82,2395.27,1342.31,2072.54,2631.62,3013.55,4169.86,7303.71,9989.29,12193.89,15137.35,19830.88,33036.76,46841.93,63165.00,85809.00,85029.51,87604.40,104551.00,116851.00,133015.00,
固定资产投资:广西:北海市,百万人民币,18533.1625,1044514135,32318.94391,1.739127554,1.668288055,1.743843983,27,109967.73,2488,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.00,29.00,101.00,61.00,64.00,55.00,106.00,203.00,277.00,265.00,301.00,235.00,311.00,385.00,1005.00,3658.00,3475.00,2581.00,1748.27,1758.76,2411.00,2565.00,2182.62,1994.00,2659.67,4305.71,5140.96,5140.00,6724.00,8740.00,20030.37,32184.77,48526.48,60319.00,72536.00,67490.00,78616.16,92037.00,101110.00,109967.73,
固定资产投资:广西:防城港市,百万人民币,14230.92029,478937770.2,21884.64691,1.330560168,0.126088156,1.537823729,31.99,67277,1522.5,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.99,,34.84,,,,,58.08,75.52,89.92,140.96,67.52,92.07,190.27,244.86,856.17,1040.91,1312.61,1139.40,1188.00,1442.00,1469.35,1522.50,1753.13,1603.29,1970.08,3039.58,4295.95,6896.34,10352.82,14632.03,25410.00,37684.45,49127.00,55038.94,47544.74,47830.89,52615.00,60014.00,67277.00,
固定资产投资:广西:钦州市,百万人民币,17769.05925,895632154.6,29927.11404,1.74028432,1.957417166,1.684226138,51,108885,1813,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.00,57.00,66.00,61.00,89.00,101.00,92.00,78.00,130.00,127.00,196.00,182.00,169.00,245.00,559.00,1261.00,1328.00,1416.00,1550.00,1547.00,2076.00,2080.00,2302.00,2892.65,3529.51,4449.62,6300.00,8984.50,11788.33,16592.64,24891.42,37464.78,45159.66,55834.00,65259.00,60972.00,65897.26,81010.00,95089.00,108885.00,
固定资产投资:广西:贵港市,百万人民币,27619.18955,886031146.1,29766.27532,1.007322979,0.034494266,1.077738913,775,98381,15273.28,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.00,906.00,1226.00,1304.00,1729.00,2109.00,2947.00,3635.09,5861.00,12943.33,14956.29,15590.27,22006.50,29018.48,38529.17,43002.16,55224.00,49626.00,54716.88,68967.00,84169.00,98381.00,
固定资产投资:广西:玉林市,百万人民币,26917.92925,2183480667,46727.7291,1.827434416,2.198797423,1.735933276,35.49,168933,2972.95,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.77,46.49,45.69,35.49,81.92,120.11,61.73,98.81,139.62,197.76,389.24,246.41,238.04,752.18,1292.26,2145.53,3464.68,4202.64,3977.06,2611.24,2943.00,2579.00,2815.00,3002.90,3886.13,4832.79,9229.51,13130.80,17610.50,23068.30,29068.79,44460.61,61555.67,79218.00,100426.22,97478.00,112371.28,133212.00,146710.00,168933.00,
固定资产投资:广西:百色市,百万人民币,27126.06057,1529555587,39109.5332,1.271707765,0.098904835,1.441769737,58,122641,2946,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.00,,95.00,,,,,147.00,133.00,153.00,276.00,209.00,274.00,467.00,877.00,1847.00,2063.00,2792.00,1331.00,1375.00,1880.00,2138.00,2946.00,3732.00,5808.40,7630.87,10274.00,17556.43,24992.36,29365.64,32545.09,53015.00,63970.81,76401.00,100007.00,84544.00,89522.52,102205.00,106140.00,122641.00,
固定资产投资:广西:贺州市,百万人民币,32808.27625,637341984.4,25245.63298,0.158184408,-1.660468653,0.769489771,1251,72202,30899.045,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.00,2249.09,4598.26,8295.69,10601.01,13365.87,15919.45,25468.09,36330.00,46471.00,59158.00,48319.00,53027.96,62593.00,65083.00,72202.00,
