"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
人口数:福建:福州市:户籍,千人,6303.077,164709.0322,405.8436056,0.206106188,-1.132623503,0.064388172,5699.5,7026.6,6303,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5699.50,5748.50,5798.20,5831.30,5892.30,5941.40,5975.30,6048.60,6093.90,6148.30,6227.30,6303.00,6359.50,6379.20,6458.97,6494.11,6552.70,6654.90,6749.40,6783.70,6870.60,6933.50,7026.60
人口数:福建:福州市:常住,千人,7113.835625,162008.6296,402.5029561,0.076726447,-1.515369868,0.0565803,6560,7740,7157.685,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6560.00,6600.00,6666.00,6710.00,6760.00,6830.00,6870.00,7115.37,7200.00,7270.00,7340.00,7430.00,7500.00,7570.00,7660.00,7740.00
人口数:福建:厦门市:户籍,千人,1689.504652,132035.5049,363.3669013,0.43934458,-0.899883345,0.21507304,1230,2425.3,1672.4,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1230.00,1246.70,1265.90,1289.90,1312.67,1343.60,1371.60,1417.60,1467.73,1532.20,1603.80,1672.40,1736.70,1770.00,1802.06,1852.65,1909.20,1967.80,2034.40,2111.50,2195.10,2299.80,2425.30
人口数:福建:厦门市:常住,千人,3214.736842,446226.3158,668.0017334,-0.384628889,-1.274612059,0.207793597,2050,4110,3300,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.00,2190.00,2320.00,2450.00,2580.00,2730.00,2880.00,3040.00,3260.00,3300.00,3560.00,3610.00,3670.00,3730.00,3810.00,3860.00,3920.00,4010.00,4110.00
人口数:福建:莆田市:户籍,千人,2959.305444,123569.2477,351.524178,-0.113303382,-0.681516679,0.118786041,2322.91,3603,2997.5285,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2322.91,2351.75,2377.19,2407.22,2462.74,2520.70,2557.86,2703.36,2739.61,2760.27,2791.97,2811.76,2833.03,2858.52,2891.01,2918.24,2943.92,2989.69,3005.36,3011.45,3018.35,3036.83,3048.10,3069.74,3102.65,3166.30,3196.00,3235.36,3264.96,3293.18,3341.72,3412.13,3442.64,3498.75,3546.73,3603.00
人口数:福建:莆田市:常住,千人,2824.562069,5549.039581,74.49187594,-0.356496906,0.566143543,0.026372894,2625,2967.5,2830,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2625.00,2740.00,2760.00,2811.00,2837.00,2866.00,2892.40,2923.50,2948.50,2967.50,2727.90,2736.50,2746.50,2762.00,2790.00,2810.00,2820.00,2830.00,2840.00,2860.00,2778.50,2790.00,2810.00,2830.00,2850.00,2870.00,2890.00,2900.00,2900.00
人口数:福建:三明市:户籍,千人,2718.922227,5705.853213,75.53709826,0.98272416,-0.123703597,0.027782,2616.4,2871.9,2690.7,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2616.40,2636.20,2649.60,2660.70,2667.20,2671.00,2674.90,2676.60,2679.40,2681.30,2686.40,2695.00,2701.50,2710.60,2727.31,2733.48,2742.00,2785.00,2840.10,2841.20,2868.50,2871.90,
人口数:福建:三明市:常住,千人,2576.521556,2889.859187,53.75741053,-0.222455735,-1.677862189,0.020864336,2503.388,2640,2585,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.00,2600.00,2620.00,2630.00,2640.00,2640.00,2620.00,2630.00,2640.00,2503.39,2510.00,2504.00,2510.00,2510.00,2530.00,2550.00,2570.00,2580.00
人口数:福建:泉州市:户籍,千人,5077.655746,2561670.189,1600.521849,-0.183968517,-1.391654094,0.315208815,2428.828,7551.2,5136.3,67,,,,2428.83,2437.31,2547.72,2601.95,2664.84,2744.16,2752.67,2864.24,2905.36,2954.15,3064.77,3161.37,3187.09,3269.10,3355.00,3452.10,3573.60,3679.50,3753.00,3858.80,3965.10,4078.80,4172.60,4281.80,4397.90,4500.10,4578.70,4649.00,4705.90,4781.50,4887.20,4969.30,5053.00,5136.30,5223.60,5332.30,5432.60,5549.80,5734.40,5917.20,5986.80,6059.90,6126.30,6259.20,6450.20,6501.30,6541.90,6580.50,6546.20,6570.80,6590.30,6626.20,6652.80,6676.60,6704.00,6742.90,6777.30,6808.48,6852.67,6895.09,6931.60,7035.10,7162.16,7224.50,7323.00,7423.29,7551.20
人口数:福建:泉州市:常住,千人,8042.105263,194961.9883,441.5450014,-0.148225831,-1.147224545,0.054904156,7280,8700,8080,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7280.00,7390.00,7490.00,7570.00,7660.00,7740.00,7830.00,7910.00,7970.00,8080.00,8140.00,8210.00,8290.00,8360.00,8440.00,8510.00,8580.00,8650.00,8700.00
人口数:福建:漳州市:户籍,千人,4703.287826,62548.23759,250.0964566,0.601924138,-0.712611615,0.053174814,4362.3,5208,4631,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4362.30,4387.60,4415.40,4454.90,4502.80,4519.60,4532.50,4539.30,4558.30,4573.70,4591.40,4631.00,4685.00,4717.70,4763.60,4792.32,4824.70,4894.60,4974.10,5020.80,5081.90,5144.10,5208.00
人口数:福建:漳州市:常住,千人,4847.399,26071.97949,161.4681996,0.381298967,-0.963197767,0.033310276,4618.4,5140,4809.983,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4618.40,4640.00,4680.00,4700.00,4720.00,4747.40,4770.00,4800.00,4809.98,4840.00,4900.00,4930.00,4960.00,5000.00,5050.00,5100.00,5140.00
人口数:福建:南平市:户籍,千人,3091.24113,5714.760465,75.59603471,0.194752611,-1.167047473,0.024454914,2963.1,3212.6,3063.3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963.10,2981.20,3004.00,3017.10,3040.80,3045.90,3044.70,3044.70,3044.10,3050.70,3052.70,3063.30,3081.30,3101.00,3138.97,3133.98,3138.80,3160.40,3191.90,3198.60,3212.60,3190.40,3198.30
人口数:福建:南平市:常住,千人,2758.863833,13486.57622,116.1317192,-0.003657108,-2.07413422,0.042094038,2620,2900,2757,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2824.00,2840.00,2860.00,2870.00,2880.00,2880.00,2880.00,2890.00,2900.00,2645.55,2650.00,2630.00,2620.00,2620.00,2640.00,2660.00,2680.00,2690.00
人口数:福建:龙岩市:户籍,千人,2929.766864,11069.17851,105.2101635,0.95170983,-0.137710861,0.035910763,2797.5,3158.9,2883.6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2797.50,2813.90,2824.90,2839.30,2858.90,2865.10,2868.50,2867.20,2869.80,2868.30,2875.20,2892.00,2913.00,2933.50,2957.00,2950.77,2977.00,3026.00,3071.40,3093.80,3132.90,3158.90,
人口数:福建:龙岩市:常住,千人,2671.303,6519.631421,80.7442346,-0.003665334,-1.783843308,0.030226535,2559.545,2780,2640,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2720.00,2730.00,2740.00,2750.00,2760.00,2770.00,2780.00,2559.55,,2570.00,2580.00,2590.00,2610.00,2630.00,2640.00,2640.00
人口数:福建:宁德市:户籍,千人,2519.174986,529103.3185,727.3948848,-0.242721743,-1.34225865,0.288743295,1260.936,3522.387,2593.838,69,1260.94,1300.58,1317.77,1338.49,1386.16,1418.53,1426.11,1475.85,1537.16,1568.57,1606.91,1639.13,1667.00,1711.95,1737.43,1726.32,1789.89,1836.89,1888.27,1938.94,2002.93,2050.54,2095.00,2145.56,2201.00,2245.27,2295.19,2340.17,2385.30,2423.67,2458.72,2493.27,2533.77,2571.07,2593.84,2618.27,2645.43,2674.39,2706.88,2742.87,2783.02,2900.91,2941.56,2978.86,3019.59,3055.83,3093.38,3128.58,3164.98,3190.09,3218.47,3235.71,3246.93,3254.36,3258.06,3267.43,3270.35,3280.96,3304.35,3350.27,3359.54,3393.70,3400.27,3423.04,3471.76,3522.39,3489.18,3516.39,3507.15,
人口数:福建:宁德市:常住,千人,2940.12475,9101.646334,95.40254889,0.099827684,-2.013642181,0.03244847,2821.996,3050,2905,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3030.00,3050.00,3050.00,3040.00,3050.00,3030.00,3040.00,2822.00,2830.00,2840.00,2840.00,2850.00,2870.00,2890.00,2900.00,2910.00
人口数:江西:南昌市:户籍,千人,4768.713043,170160.4721,412.5051177,-0.468053489,-1.152632529,0.086502399,4017.2,5318.8,4913.1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4017.20,4078.90,4158.40,4242.00,4325.50,4401.60,4488.50,4507.70,4607.90,4751.70,4839.60,4913.10,4947.30,4973.30,5022.50,5049.50,5078.70,5100.80,5177.00,5203.80,5230.00,5246.60,5318.80
人口数:江西:南昌市:常住,千人,5019.792429,134105.9207,366.2047524,-0.220743629,-1.540455786,0.07295217,4516.1,5545.5,5110.28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4516.10,4545.40,4580.60,4615.20,4648.90,5042.57,5089.00,5131.56,5184.23,5240.20,5302.90,5371.40,5463.54,5545.50
人口数:江西:景德镇市:户籍,千人,1551.045455,10915.7245,104.4783447,-0.047741412,-1.575008125,0.06735995,1393.8,1690,1549,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1393.80,1404.70,1423.00,1422.30,1437.80,1456.10,1473.00,1483.00,1505.70,1508.20,1536.20,1561.80,1582.30,1602.20,1631.60,1646.00,1667.00,1663.00,1678.00,1667.30,1690.00,1690.00,
人口数:江西:景德镇市:常住,千人,1631.070222,882.4567824,29.70617415,0.015327632,-1.261643941,0.018212689,1587.477,1673.213,1629.754,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1587.48,1599.45,1609.97,1619.46,1629.75,1640.52,1654.90,1664.90,1673.21
人口数:江西:萍乡市:户籍,千人,1842.818182,9529.640606,97.61987813,0.2776454,-1.182135642,0.052973147,1699.6,2000,1833.1,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.60,1711.50,1773.40,1730.40,1737.80,1747.10,1763.50,1777.40,1802.10,1796.70,1819.70,1846.50,1857.70,1869.30,1880.90,1903.00,1924.00,1936.00,1982.00,1983.40,2000.00,2000.00,
人口数:江西:萍乡市:常住,千人,1890.5214,728.5705309,26.9920457,0.358693384,-1.222087587,0.014277567,1854.51,1933.2,1885.7685,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.20,1854.51,1867.51,1873.96,1881.54,1890.00,1901.10,1914.20,1925.00,1933.20
人口数:江西:九江市:户籍,千人,4789.838095,88678.22948,297.7889009,-0.045292903,-1.500924378,0.062170974,4322.6,5200,4795.8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4322.60,4376.90,4430.10,4483.50,4468.30,4497.50,4551.00,,4648.20,4662.00,4726.70,4795.80,4846.70,4910.30,4979.10,5024.00,5086.00,5081.00,5131.00,5165.90,5200.00,5200.00,
人口数:江西:九江市:常住,千人,4726.315579,12259.23644,110.7214362,-0.390316684,-0.860297217,0.023426586,4527.9,4896.8,4755.6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4547.90,,4527.90,4567.40,4600.80,4632.30,4661.00,4691.50,4721.70,4755.60,4789.50,4728.76,4762.68,4773.13,4789.45,4806.90,4825.80,4847.60,4873.28,4896.80
人口数:江西:新余市:户籍,千人,1143.218182,5845.394892,76.45518224,-0.036830815,-1.638601855,0.066877157,1027,1246.1,1131.3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.00,1033.40,1073.50,1048.50,1059.30,1070.10,1081.90,1093.50,1103.40,1107.20,1124.10,1138.50,1232.00,1246.10,1180.10,1194.00,1205.00,1215.00,1223.00,1235.20,1240.00,1220.00,
人口数:江西:新余市:常住,千人,1138.554611,856.68266,29.26914177,-0.049203281,-0.964670717,0.02570728,1088.5,1186.7,1139.95,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.50,1096.10,1103.00,1110.90,1115.90,1119.10,1125.80,1132.60,1140.30,1139.60,1147.00,1150.96,1155.62,1160.80,1166.70,1173.70,1180.70,1186.70
人口数:江西:鹰潭市:户籍,千人,1151.704545,8257.091883,90.86854177,0.058113865,-1.457923848,0.078899178,1017.8,1280,1139.25,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.80,1025.80,1033.20,1040.90,1064.00,1078.20,1085.00,1099.70,1115.80,1111.50,1129.50,1149.00,1161.10,1198.20,1219.20,1220.00,1240.00,1247.00,1269.00,1272.60,1280.00,1280.00,
人口数:江西:鹰潭市:常住,千人,1119.907824,1319.763688,36.32855197,-0.187101954,-1.237378498,0.032438877,1060.4,1175,1124.906,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.40,1068.10,1075.53,1081.96,1085.00,1102.70,1107.37,1115.41,1124.91,1133.97,1137.89,1142.49,1147.60,1153.30,1159.30,1167.50,1175.00
人口数:江西:赣州市:户籍,千人,8885.725,400458.082,632.817574,-0.112446689,-1.210205881,0.071217326,7823.2,9814.6,8929.7,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7823.20,7941.60,8077.30,8184.90,8312.00,8456.50,8456.90,8611.50,8770.40,8889.50,8969.90,9072.70,9182.60,9267.00,9285.20,9542.10,9606.30,9707.80,9742.50,9814.60
人口数:江西:赣州市:常住,千人,8500.60975,7691.423206,87.70075944,0.118463616,-0.63484903,0.010316996,8368.44,8635.583,8492.7545,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8368.44,8427.76,8451.85,8478.05,8507.46,8547.06,8588.67,8635.58,
人口数:江西:吉安市:户籍,千人,4897.477778,85894.54301,293.0777081,0.274074296,-1.204956117,0.05984258,4475.9,5360,4871.75,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4475.90,4521.50,4573.20,4626.10,4666.50,4647.60,4710.10,4797.20,4852.50,4891.00,4950.40,5016.00,5055.00,5091.00,5267.00,5303.60,5350.00,5360.00,
人口数:江西:吉安市:常住,千人,4885.510333,2292.918329,47.88442679,0.048811285,-0.84088739,0.009801315,4810.34,4956.6,4881.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4810.34,4842.88,4853.59,4866.24,4881.20,4898.90,4917.90,4941.94,4956.60
人口数:江西:宜春市:户籍,千人,5560.810526,109430.1188,330.8022351,0.232256443,-1.468249793,0.059488133,5102,6048.7,5499.2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5102.00,5146.50,5194.90,5222.70,5254.50,5281.70,5346.60,5390.90,5439.70,5499.20,5579.30,5669.00,5731.00,5781.00,5956.00,5969.90,6020.80,6021.00,6048.70
人口数:江西:宜春市:常住,千人,5497.721889,2486.004705,49.85985064,0.050092521,-0.820744598,0.009069184,5419.575,5573.2,5493.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5419.58,5452.80,5464.63,5477.75,5493.30,5512.00,5532.50,5553.75,5573.20
人口数:江西:抚州市:户籍,千人,4004.891667,57509.16629,239.8106884,-0.62148116,-0.789041206,0.059879445,3604.9,4310,4024.8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3604.90,3642.00,3699.00,,,,,,,3991.40,4039.60,4120.00,4178.00,4196.00,4275.00,3992.80,4010.00,4310.00,
人口数:江西:抚州市:常住,千人,3903.989235,9032.719729,95.04062147,-0.303552156,-0.930539697,0.024344489,3731.4,4047.2,3912.312,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3731.40,3761.10,3787.70,3813.10,3837.83,3850.94,3877.43,3905.67,3912.31,3937.79,3948.88,3962.36,3976.57,3984.69,4001.82,4031.04,4047.20
人口数:江西:上饶市:户籍,千人,7209.082353,243176.2528,493.1290427,-0.276799016,-1.440709658,0.068403858,6427.2,7830,7282.7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6427.20,6482.00,,6573.80,6688.20,6760.00,6905.20,7041.60,7163.50,7282.70,7403.30,7502.00,7603.00,7597.00,7730.90,7744.00,7820.00,7830.00,
人口数:江西:上饶市:常住,千人,6545.697706,35040.62963,187.1914251,-0.312170205,-1.165432507,0.028597628,6221.3,6810.7,6579.714,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6221.30,6268.00,6311.00,6351.50,6396.00,6440.00,6489.90,6540.00,6579.71,6623.54,6642.90,6664.28,6688.00,6715.00,6751.62,6783.41,6810.70
人口数:山东:济南市:户籍,千人,5960.356522,92615.21893,304.3274863,-0.043219155,-0.597553631,0.051058605,5434.5,6559,6033.5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5434.50,5492.00,5535.40,5576.30,5626.50,5690.00,5750.10,5825.60,5900.80,5974.40,6033.50,6048.50,6039.90,6032.70,6040.80,6066.40,6092.00,6132.00,6216.00,6257.30,6328.30,6436.20,6559.00
人口数:山东:济南市:常住,千人,6978.508333,78262.6572,279.7546375,0.149977968,-0.840611867,0.040088028,6571.5,7460.4,6974.2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6571.50,6626.90,6678.50,6818.00,6885.10,6949.60,6998.80,7067.00,7132.00,7233.10,7321.20,7460.40
人口数:山东:青岛市:户籍,千人,7444.177273,118450.998,344.1671077,-0.109137384,-1.299334199,0.046233062,6902.7,8032.8,7536.85,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6902.70,6954.40,6995.70,7029.70,7066.50,7105.00,7156.50,7206.80,7311.20,7409.10,7493.80,7579.90,7615.60,7629.20,7636.40,7663.60,7695.60,7737.00,7806.00,7830.90,7913.50,8032.80,
人口数:山东:青岛市:常住,千人,9042.122222,52126.90694,228.3131773,0.122343292,-1.067121742,0.025249955,8719,9394.8,9046.2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8719.00,8795.00,8868.50,8964.10,9046.20,9097.00,9204.00,9290.50,9394.80
人口数:山东:淄博市:户籍,千人,4180.795652,10736.63498,103.6177349,-0.273557658,-0.745370286,0.024784214,3978.9,4340,4195.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3978.90,4010.30,4036.80,4057.20,4079.90,4104.90,4120.30,4131.40,4149.90,4167.70,4181.30,4195.90,4206.20,4214.10,4223.60,4238.30,4237.00,4253.00,4280.00,4296.00,4324.30,4331.30,4340.00
人口数:山东:淄博市:常住,千人,4582.784615,7050.859744,83.96939766,0.204027136,-1.216469836,0.018322789,4459,4708.4,4579.3,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4459.00,4483.90,4505.10,4513.20,4533.00,4556.00,4579.30,4592.60,4615.00,4642.00,4686.90,4708.40,4701.80
人口数:山东:枣庄市:户籍,千人,3803.378261,51842.48996,227.6894595,0.337566268,-1.1140548,0.059865058,3482.6,4225.6,3801.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3482.60,3513.30,3545.30,3558.00,3579.90,3603.20,3622.50,3637.60,3650.90,3672.70,3719.70,3801.90,3832.40,3867.90,3910.30,3941.80,3948.30,3960.00,4013.30,4077.70,4132.30,4180.50,4225.60
人口数:山东:枣庄市:常住,千人,3819.74,8078.900444,89.88270381,-0.266332164,-1.056677919,0.023531105,3665.2,3927.3,3816,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3665.20,3734.00,3753.00,3772.00,3801.00,3831.00,3878.00,3915.60,3920.30,3927.30
人口数:山东:东营市:户籍,千人,1799.232,7893.612332,88.84600347,-0.22690314,-0.939379073,0.04937996,1641.145,1950,1818.2,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.15,1657.72,1670.09,1691.80,1706.40,1721.40,1735.66,1753.96,1768.12,1788.29,1804.96,1818.20,1830.90,1839.70,1845.90,1848.70,1859.60,1854.50,1870.00,1891.00,1906.20,1928.10,1950.00,
人口数:山东:东营市:常住,千人,2077.625,3455.538409,58.78382779,0.09438784,-1.057949057,0.028293762,1990.9,2172.1,2078.75,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990.90,2004.80,2017.80,2037.00,2055.00,2072.60,2084.90,2099.10,2110.60,2132.10,2154.60,2172.10
人口数:山东:烟台市:户籍,千人,6489.852174,1962.928972,44.30495426,-0.677799184,-0.116191778,0.006826805,6383.7,6554.2,6502.9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6383.70,6414.90,6433.50,6447.90,6458.00,6459.90,6467.20,6458.20,6468.20,6477.80,6499.80,6514.70,6516.90,6520.00,6511.40,6517.60,6502.90,6512.00,6534.10,6532.80,6554.20,6542.30,6538.60
人口数:山东:烟台市:常住,千人,7023.111111,3039.341111,55.13021958,0.898992508,-0.654148139,0.007849829,6968.2,7121.8,7002.3,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6968.20,6976.00,6982.90,6989.30,7002.30,7014.10,7064.00,7089.40,7121.80
人口数:山东:潍坊市:户籍,千人,8643.717391,63922.39968,252.8287952,0.402773046,-0.724048279,0.029250007,8237.1,9141.5,8591.3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8237.10,8290.90,8357.90,8400.40,8445.70,8459.30,8474.60,8477.10,8506.50,8522.00,8552.90,8591.30,8624.80,8678.50,8737.80,8776.10,8788.70,8829.00,8883.00,8937.10,9013.20,9080.10,9141.50
人口数:山东:潍坊市:常住,千人,9165.75,34251.89909,185.072686,-0.688116161,-0.782746853,0.020191767,8836.1,9373,9220.65,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8836.10,8895.40,8951.50,9092.00,9155.30,9216.10,9225.20,9247.20,9277.20,9357.00,9363.00,9373.00
人口数:山东:济宁市:户籍,千人,8202.345455,119143.3226,345.1714394,0.269928308,-1.070068178,0.042082041,7668,8832.1,8150.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7668.00,7740.30,7790.70,7845.60,7900.10,7914.20,7967.70,7988.90,8023.00,8057.80,8118.30,8182.70,8227.50,8313.10,8430.30,8469.80,8470.80,8478.00,8601.00,8674.40,8757.30,8832.10,
人口数:山东:济宁市:常住,千人,8244.477778,11024.67694,104.9984616,-0.136357921,-1.628566911,0.012735611,8092,8375.9,8240,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8092.00,8129.00,8158.10,8205.80,8240.00,8299.20,8354.40,8375.90,8345.90
人口数:山东:泰安市:户籍,千人,5515.159091,12746.26444,112.8993553,-0.201495303,-0.605466329,0.020470734,5303.1,5713.4,5521.5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5303.10,5328.10,5359.50,5385.90,5407.40,5430.80,5464.10,5476.50,5499.50,5507.80,5517.00,5526.00,5547.20,5558.30,5570.10,5595.10,5589.00,5588.00,5623.00,5657.10,5686.60,5713.40,
人口数:山东:泰安市:常住,千人,5548.625,5479.438409,74.02322885,-0.069592413,-1.389869746,0.013340824,5434,5645.1,5548.6,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5434.00,5456.00,5480.00,5498.00,5514.00,5528.90,5568.30,5581.00,5600.80,5637.40,5645.10,5640.00
人口数:山东:威海市:户籍,千人,2504.545455,1439.120693,37.93574426,-0.107694809,-1.459358319,0.015146758,2440,2558.6,2504.45,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.00,2450.90,2457.50,2462.20,2469.50,2472.20,2476.20,2476.30,2483.90,2490.90,2498.30,2510.60,2522.30,2529.70,2536.10,2538.40,2535.70,2538.00,2548.00,2547.50,2558.60,2557.20,
人口数:山东:威海市:常住,千人,2810.9,108.458,10.41431707,0.734827247,-0.561529124,0.003704976,2797.5,2830,2805.6,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.30,2816.10,2805.00,2801.00,2797.50,2805.60,2809.20,2805.30,2819.30,2825.60,2830.00
人口数:山东:日照市:户籍,千人,2849.073913,10033.22656,100.165995,0.61894302,-0.255551688,0.035157387,2699.6,3066.5,2833.8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.60,2715.60,2738.00,2753.30,2760.60,2767.90,2775.20,2784.80,2804.80,2817.10,2824.00,2833.80,2845.40,2857.60,2879.20,2890.30,2881.00,2901.30,2939.20,2959.50,2997.20,3036.80,3066.50
人口数:山东:日照市:常住,千人,2845.772727,3848.724182,62.03808654,-0.388008244,-0.790844643,0.021800085,2740.9,2930.3,2850.5,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740.90,2757.50,2803.00,2818.90,2834.30,2850.50,2870.50,2880.00,2901.10,2916.50,2930.30
