"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
国内生产总值:四川:乐山市,十亿人民币,58.17519654,2579.220498,50.7860266,0.804003802,-0.860078454,0.872984186,7.828,161.509,33.65759,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.83,,,13.42,17.58,19.46,12.19,13.18,14.04,14.60,16.11,17.98,21.56,26.58,30.67,36.64,45.30,56.24,61.90,74.39,91.81,103.78,113.48,120.76,130.12,140.66,150.78,161.51
国内生产总值:四川:南充市,十亿人民币,66.27598154,3863.29745,62.15542977,0.872637032,-0.628681404,0.937827375,0.85,200.603,36.586665,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,8.33,10.28,11.58,13.47,14.68,15.85,17.68,20.01,21.91,25.03,30.71,33.53,39.65,50.81,60.19,68.63,82.78,102.95,118.04,132.86,143.20,151.62,165.14,182.79,200.60
国内生产总值:四川:眉山市,十亿人民币,57.58036158,1531.555476,39.13509264,0.442714648,-1.311395141,0.679660418,12.47982,125.602,46.53274,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.48,13.49,14.95,17.41,21.68,24.51,28.08,34.37,41.27,46.53,55.26,67.33,77.52,86.00,94.49,102.99,111.72,118.34,125.60
国内生产总值:四川:宜宾市,十亿人民币,76.41556391,3871.065476,62.21788711,0.673311902,-0.93006111,0.814204384,1.145,202.637,52.9045,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.15,,,,,,15.11,16.82,17.86,20.07,22.94,25.83,29.10,34.90,37.00,42.81,52.90,64.59,72.08,87.08,109.12,124.28,134.29,144.38,152.59,165.31,184.72,202.64
国内生产总值:四川:广安市,十亿人民币,52.29172095,1496.224817,38.68106535,0.606821154,-1.097014701,0.739716816,11.69266,125.024,40.4903,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.71,11.69,12.65,13.85,15.44,17.63,21.76,24.63,28.11,33.88,40.49,45.03,53.72,65.99,75.22,83.51,91.96,100.56,107.86,117.38,125.02
国内生产总值:四川:达州市,十亿人民币,77.7184905,2764.629664,52.57974576,0.381793689,-1.430289,0.676541006,17.66371,169.017,64.3358,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.66,18.78,20.54,22.50,25.51,32.19,34.26,40.04,51.04,60.40,68.27,81.92,101.18,113.55,124.54,134.78,135.08,144.71,158.39,169.02
国内生产总值:四川:雅安市,十亿人民币,27.944209,388.3536291,19.70668996,0.481453325,-1.092954526,0.705215523,0.557,64.61,22.64189,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56,,,,,,,,,7.39,8.10,8.95,10.03,12.16,12.65,14.89,17.68,21.32,23.96,28.65,35.01,39.81,41.80,46.24,50.26,54.53,60.28,64.61
国内生产总值:四川:巴中市,十亿人民币,29.38384053,355.3457306,18.85061619,0.532157308,-1.118803486,0.641530033,8.40097,64.588,23.83161,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.40,8.65,9.56,10.82,12.47,12.90,14.61,17.61,21.38,23.83,28.09,34.34,39.04,41.59,45.67,50.13,54.47,60.14,64.59
国内生产总值:四川:资阳市,十亿人民币,62.61208842,1626.688009,40.33222048,0.215570672,-1.647016981,0.644160281,14.28628,127.03811,53.45119,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.29,15.34,16.80,19.44,23.69,25.48,30.01,37.40,46.76,53.45,65.79,83.64,98.47,109.24,119.56,127.04,94.34,102.22,106.65
国内生产总值:贵州:贵阳市,十亿人民币,109.9915219,13603.09131,116.632291,1.200691763,0.151888526,1.060375282,4.824,379.845,56.47002,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.82,,,9.93,11.77,17.02,19.75,21.95,23.76,26.48,30.27,33.64,38.09,44.36,52.65,60.29,69.37,81.11,97.19,112.18,138.31,170.03,208.54,249.73,289.12,315.77,353.80,379.85
国内生产总值:贵州:六盘水市,十亿人民币,45.34387885,2384.972087,48.836176,1.094630343,-0.143066491,1.077018051,1.898,152.569,23.073725,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.90,,,4.40,5.02,5.68,6.34,6.84,7.45,8.15,9.05,10.11,11.71,15.11,20.76,25.39,30.08,38.43,43.02,50.06,61.39,75.37,88.21,104.27,120.11,131.37,146.17,152.57
国内生产总值:贵州:遵义市,十亿人民币,96.1066413,8191.845205,90.50881286,1.072028032,-0.089013134,0.941753989,1.466,300.023,54.05353,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,,,,,19.40,21.63,22.60,23.68,25.26,27.61,30.75,36.24,40.76,46.45,54.05,65.57,77.76,90.88,112.15,136.19,158.47,187.44,216.83,240.39,274.86,300.02
国内生产总值:贵州:安顺市,十亿人民币,29.5975065,717.2001383,26.78059257,0.963182144,-0.392520633,0.904825971,0.735,84.94,18.1676,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74,,,,,,,,,5.85,6.35,7.07,7.88,8.78,10.60,12.37,14.58,16.76,19.57,23.29,28.56,36.76,42.92,52.01,62.54,70.14,80.25,84.94
国内生产总值:云南:昆明市,十亿人民币,179.3810381,24358.49965,156.0720976,0.931224543,-0.445964934,0.870059061,10.71,520.68979,113.441995,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.71,,,26.81,32.97,43.03,48.73,54.48,59.19,62.63,67.31,73.01,81.20,94.21,106.16,120.73,140.50,151.17,180.86,212.04,250.96,301.11,341.53,371.30,396.80,430.01,485.76,520.69
国内生产总值:云南:曲靖市,十亿人民币,84.48453,4398.78438,66.32333209,0.492224742,-1.322396332,0.785035226,2.174,201.33556,65.04206,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.17,,,,,,18.38,19.34,20.02,21.31,23.18,25.44,28.16,34.25,44.10,53.68,65.04,78.76,87.09,100.56,120.99,140.02,158.39,164.94,165.03,176.84,194.11,201.34
国内生产总值:云南:玉溪市,十亿人民币,62.324212,1993.955632,44.65373033,0.690344293,-0.947452735,0.716474848,2.324,149.30383,41.58666,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32,,,17.05,19.27,23.62,,32.53,29.41,29.46,27.14,27.31,28.65,32.79,36.82,41.59,49.59,59.61,64.44,73.64,87.66,100.02,110.25,118.47,124.45,131.19,141.51,149.30
国内生产总值:云南:保山市,十亿人民币,28.783925,519.0619547,22.78293121,0.699482939,-0.849908652,0.791515793,0.678,73.81448,20.78521,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.68,,,,,,,,,7.04,7.59,8.11,8.73,9.81,11.74,13.55,16.24,19.40,22.17,26.09,32.32,39.00,44.97,50.10,55.20,61.24,67.90,73.81
国内生产总值:云南:昭通市,十亿人民币,39.90128316,790.6571393,28.1186262,0.397622637,-1.312280435,0.704704811,1.012,88.95404,32.04517,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,10.81,11.27,12.13,14.57,16.72,19.56,22.67,27.23,32.05,37.96,46.50,55.56,63.47,67.03,70.84,76.55,83.25,88.95
国内生产总值:云南:丽江市,十亿人民币,17.05884235,123.2945781,11.10380917,0.340953781,-1.447751519,0.650912233,3.6948,35.07628,14.35885,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.69,4.14,5.04,6.03,7.02,8.48,10.11,12.07,14.36,17.85,21.22,24.88,26.18,28.96,30.93,33.95,35.08
国内生产总值:云南:普洱市,十亿人民币,32.04292,405.7022196,20.14205103,0.392869112,-1.321106984,0.62859599,7.6995,66.24768,27.463515,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.70,8.85,10.66,12.47,15.15,17.99,21.17,24.81,30.12,36.69,42.54,47.69,51.40,56.75,62.46,66.25
国内生产总值:云南:临沧市,十亿人民币,30.3271725,394.5275627,19.86271791,0.410927937,-1.435960063,0.654947899,7.31542,63.00199,24.470325,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.32,8.39,9.65,11.42,13.58,15.69,18.13,21.70,27.24,35.30,41.61,46.51,50.21,55.08,60.41,63.00
国内生产总值:西藏:拉萨,十亿人民币,19.65549352,300.810617,17.34389279,0.58050706,-0.879238266,0.882394165,0.69,54.078,16.32777,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.69,0.80,3.36,2.00,1.88,2.08,6.42,,,,12.19,14.21,16.33,17.89,22.21,26.00,30.49,34.75,37.67,42.50,47.93,54.08
国内生产总值:陕西:西安市,十亿人民币,256.3730512,60966.929,246.9148214,0.988224192,-0.210405726,0.963107551,11.538,834.986,142.6435,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.54,,,28.98,33.03,41.04,50.06,55.72,61.37,64.61,73.49,82.67,94.67,110.24,131.39,153.89,185.66,231.81,272.49,324.29,386.98,439.45,492.50,549.26,580.12,628.27,747.19,834.99
国内生产总值:陕西:铜川市,十亿人民币,13.84494731,150.6563785,12.274216,0.653458077,-1.316895037,0.886548409,0.995,34.843,7.9125,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00,,,2.03,2.55,3.05,3.40,3.71,3.88,3.46,3.71,4.09,4.87,5.95,7.18,8.64,10.28,12.99,15.44,18.77,23.26,27.33,32.33,32.54,30.72,31.16,34.84,32.80
国内生产总值:陕西:宝鸡市,十亿人民币,77.321025,5221.039293,72.2567595,0.8625146,-0.671534286,0.934503384,4.988,226.516,45.2415,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99,,,9.84,11.06,12.65,15.01,16.83,18.28,19.53,22.19,25.04,28.74,35.32,41.45,49.03,57.88,71.41,80.75,97.82,117.96,138.03,154.59,164.29,178.76,193.21,219.16,226.52
国内生产总值:陕西:咸阳市,十亿人民币,88.00760654,6881.640277,82.95565247,0.82763778,-0.943440051,0.942596393,5.19,239.097,45.818,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.19,,,11.52,15.05,17.28,18.39,19.99,20.82,23.45,25.71,28.19,31.68,37.48,43.25,48.39,58.85,76.46,87.32,109.87,136.13,157.37,186.04,208.52,215.29,239.10,229.25,237.65
国内生产总值:陕西:渭南市,十亿人民币,64.7746908,3312.083155,57.55070073,0.72317985,-1.058042164,0.888475113,0.817,176.771,37.74,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,,,11.57,13.01,14.10,15.18,15.22,16.55,18.15,20.15,23.04,28.07,33.02,37.74,45.70,56.31,63.70,80.14,102.90,115.73,132.18,142.38,143.04,148.86,165.06,176.77
国内生产总值:陕西:延安市,十亿人民币,67.07997652,2726.863198,52.2193757,0.231559539,-1.522765207,0.77846443,0.423,155.891,64.746,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42,,,,,,6.80,7.68,8.12,13.06,15.83,17.97,21.83,27.54,39.47,54.19,64.75,76.08,72.83,88.54,111.34,127.10,135.41,138.61,119.83,108.29,131.26,155.89
国内生产总值:陕西:汉中市,十亿人民币,48.4625775,1955.997573,44.22666134,0.970817211,-0.364766277,0.91259408,0.849,147.188,27.477,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,11.45,12.25,12.85,13.55,11.92,12.93,14.13,16.34,19.29,21.77,24.98,29.97,36.62,41.56,50.97,64.75,75.46,89.03,100.28,105.96,115.65,133.33,147.19
国内生产总值:陕西:榆林市,十亿人民币,143.57473,16439.15294,128.2152602,0.407863873,-1.378335159,0.893021078,0.319,384.862,117.276,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,,,,,,6.23,10.51,12.93,16.28,20.48,27.85,44.76,59.23,79.60,117.28,130.23,175.67,229.23,266.99,277.95,292.06,249.19,277.31,336.13,384.86
国内生产总值:陕西:安康市,十亿人民币,38.64075,1133.895469,33.67336438,0.901934401,-0.337582529,0.871446967,0.817,113.377,25.8095,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.82,,,,,,,,,7.48,8.07,9.11,10.50,12.20,14.38,16.36,19.14,24.12,27.50,32.71,40.72,49.69,60.46,68.94,75.51,84.29,97.47,113.38
国内生产总值:陕西:商洛市,十亿人民币,32.87178947,678.328375,26.04473795,0.64718289,-1.034833805,0.792312751,5.547,82.477,22.447,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.55,5.89,6.56,7.56,10.50,11.44,13.78,16.04,19.75,22.45,28.59,36.30,42.33,51.09,57.50,61.85,69.21,75.71,82.48
国内生产总值:甘肃:兰州市,十亿人民币,94.41198176,6687.445546,81.77680323,0.917728379,-0.496413843,0.866169756,7.237,273.294,60.27571,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.24,,,15.59,21.45,23.03,24.37,25.95,27.52,30.94,34.87,38.68,44.01,50.47,56.70,63.85,73.28,84.63,92.60,110.04,136.00,156.38,177.63,200.09,209.60,226.42,250.08,273.29
国内生产总值:甘肃:嘉峪关市,十亿人民币,10.95495864,94.57040822,9.724731782,0.4706523,-1.269339565,0.887701369,0.491,29.962,8.998205,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.49,,,1.20,1.39,1.40,1.62,1.60,1.69,1.79,2.06,2.40,3.18,4.44,8.13,9.87,12.02,14.41,16.01,18.43,23.55,26.91,22.62,24.31,19.00,15.34,20.99,29.96
国内生产总值:甘肃:金昌市,十亿人民币,13.226096,89.18075282,9.443556153,0.040041973,-1.876294042,0.714009346,1.884,26.424,13.42418,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88,,,2.38,2.78,3.23,3.13,3.01,3.13,3.51,4.01,4.52,5.42,8.55,11.59,15.26,21.32,19.44,19.47,21.05,23.24,24.34,25.20,25.61,22.45,20.78,22.15,26.42
国内生产总值:甘肃:白银市,十亿人民币,22.12287474,284.8916903,16.87873485,0.455569972,-1.471969162,0.762953959,1.712,51.16,16.11235,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.71,,,3.71,4.88,5.51,5.90,6.52,7.19,7.70,8.42,9.52,10.53,12.63,14.65,17.57,20.75,24.43,26.53,31.12,37.58,43.38,46.33,44.76,43.43,44.22,45.05,51.16
国内生产总值:甘肃:天水市,十亿人民币,24.37521231,417.9730727,20.44438976,0.803582591,-0.84154864,0.83873689,2.419,65.205,15.628005,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,,4.58,5.62,6.71,6.12,7.22,7.36,8.03,8.75,9.75,10.80,12.55,14.62,16.64,19.62,22.66,26.00,30.02,35.76,41.29,45.43,52.28,55.38,59.05,59.90,65.21
国内生产总值:甘肃:武威市,十亿人民币,24.49567747,220.6883116,14.85558183,0.166320733,-1.368507161,0.606457276,0.777,46.927,21.01088,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.78,,,,,,,,,,7.05,7.85,9.00,10.80,14.18,16.16,18.77,21.01,19.28,22.88,27.29,34.05,37.97,40.60,41.62,46.17,43.04,46.93
国内生产总值:甘肃:张掖市,十亿人民币,22.38573591,167.1858253,12.93003578,0.057776568,-1.421759623,0.577601551,0.724,40.771,20.238855,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,7.57,8.38,9.93,11.08,12.67,14.66,16.99,19.21,21.27,25.68,29.19,33.60,36.18,37.35,39.99,37.70,40.77
国内生产总值:甘肃:平凉市,十亿人民币,22.20240158,155.7603484,12.48039857,-0.129242737,-1.468364501,0.562119306,0.337,39.517,21.37718,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34,,,,,,,,,,,7.28,8.06,9.63,11.02,12.56,14.78,17.51,19.57,23.19,27.62,32.45,34.11,35.06,34.77,36.73,35.47,39.52
国内生产总值:甘肃:酒泉市,十亿人民币,35.5763111,479.8960531,21.90652992,-0.112454034,-1.702658485,0.615761703,0.402,64.19382,36.30413,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.40,,,,,,,,,,,9.51,10.67,12.23,14.60,17.32,20.33,24.80,32.10,40.50,48.15,57.37,64.19,61.05,54.48,57.79,55.18,59.69
国内生产总值:甘肃:庆阳市,十亿人民币,38.00881294,509.5417431,22.57303132,0.020187716,-1.711291086,0.593889406,8.014,70.815,35.76095,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.01,8.97,10.83,14.38,17.15,20.08,24.85,30.22,35.76,45.43,52.94,60.54,66.89,60.94,59.78,58.55,70.82
国内生产总值:甘肃:定西市,十亿人民币,18.98221821,116.2680969,10.78276852,0.23721713,-1.600682434,0.568045757,5.60458,35.62609,17.148065,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.60,6.31,7.13,8.09,10.01,10.56,13.19,15.60,18.69,22.33,25.22,29.02,30.49,33.11,32.73,35.63
国内生产总值:甘肃:陇南市,十亿人民币,20.59248867,111.3241437,10.55102572,0.238569716,-1.329375703,0.51237254,6.3383,37.923,19.76822,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.34,7.42,9.35,11.18,12.16,14.23,16.94,19.77,22.60,24.95,26.25,31.51,33.99,34.27,37.92
国内生产总值:青海:西宁市,十亿人民币,46.27555885,2068.724385,45.48323191,0.758791784,-1.014197172,0.982878069,2.243,128.641,25.958725,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,,3.63,5.05,5.41,6.05,6.69,7.32,9.20,10.45,12.13,14.48,17.47,23.76,28.16,34.25,42.22,50.11,62.83,77.07,85.11,97.85,106.58,113.16,124.82,128.49,128.64
国内生产总值:宁夏:银川市,十亿人民币,60.18362949,3947.515846,62.82925948,0.883459167,-0.717343927,1.043959296,2.423,190.148,31.189735,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.42,,,4.82,5.93,6.72,7.55,8.10,8.75,9.50,10.48,13.35,15.68,18.90,28.85,33.53,40.86,51.41,57.81,76.94,98.67,115.09,128.90,138.86,149.39,161.77,180.33,190.15
国内生产总值:宁夏:石嘴山市,十亿人民币,21.49621636,388.7440031,19.71659208,0.659467497,-1.156129101,0.917212208,1.437,60.592,11.969975,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44,,,2.54,2.98,3.59,3.94,4.23,4.44,5.05,5.52,5.79,6.92,8.94,10.96,12.98,16.93,22.87,27.08,29.86,36.80,41.00,44.63,46.73,48.24,51.36,53.50,60.59
国内生产总值:宁夏:吴忠市,十亿人民币,21.85474104,245.4216117,15.66593795,0.737808282,-0.72968632,0.716821028,0.519,53.45336,15.590755,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52,,,,,,,7.17,7.85,9.18,10.10,9.60,12.70,9.22,9.81,11.96,13.88,17.30,18.59,21.70,27.20,31.50,35.19,38.34,40.48,44.24,50.81,53.45
国内生产总值:宁夏:固原市,十亿人民币,13.16912776,80.39641569,8.966404836,0.546694184,-1.044971186,0.680865506,3.09648,30.319,10.4031,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10,3.76,3.59,4.49,5.19,6.18,7.58,8.79,10.40,13.37,15.85,18.46,20.10,21.70,23.98,27.01,30.32
国内生产总值:宁夏:中卫市,十亿人民币,21.37796037,143.2452266,11.96850979,0.074952052,-1.47242852,0.559852745,5.05381,40.299,22.15901,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.05,6.58,7.50,8.97,11.91,14.30,17.32,22.16,25.06,28.75,29.76,31.69,33.91,37.41,40.30
国内生产总值:新疆:乌鲁木齐市,十亿人民币,107.2259992,9725.844529,98.61969646,0.791725622,-0.910469269,0.919736791,6.594,309.977,60.34013,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.59,,,14.05,17.90,20.07,21.69,23.20,24.88,27.50,31.50,35.44,40.86,48.43,56.25,64.43,82.03,102.03,109.45,133.85,169.00,200.17,220.29,246.15,263.16,245.90,273.06,309.98
国内生产总值:新疆:克拉玛依市,十亿人民币,42.09339115,939.1858504,30.64613924,0.16837122,-1.613840258,0.728051088,2.566,89.81,42.94909,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.57,,,6.12,6.96,7.85,9.44,9.07,10.20,13.86,16.76,17.05,21.63,29.62,38.57,47.33,51.51,66.12,48.03,71.14,80.17,81.07,85.31,84.77,62.94,62.10,74.45,89.81
