"点击这里以选择指标，然后再点击""更新""或""下载编辑""按钮更新或新增及移除数列",单位,平均,方差,标准差,偏度,峰度,变异系数,最小,最大,中位数,观测次数,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
国内生产总值:人均:四川:雅安市,人民币,19950.54556,150631295.2,12273.19417,0.41230271,-1.241405033,0.61518088,5384.82,41985,17248.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5384.82,5895.00,6564.00,8015.00,8310.00,9828.00,10871.00,14051.00,15710.00,18787.00,23153.00,26157.00,27317.00,30052.00,32523.00,35335.00,39172.00,41985.00
国内生产总值:人均:四川:巴中市,人民币,9312.098889,31097513.59,5576.514466,0.432866242,-1.140110253,0.598846139,2481.78,19458,8083,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.78,2718.00,3051.00,4161.00,4237.00,4705.00,5632.00,6806.00,7548.00,8618.00,10438.00,11823.00,12556.00,13756.00,15076.00,16405.00,18148.00,19458.00
国内生产总值:人均:四川:资阳市,人民币,19331.67944,202680222.4,14236.58043,0.347702303,-1.590586833,0.736437849,3141.23,42117,14630,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3141.23,3442.00,3986.00,5608.00,6014.00,7049.00,8818.00,11068.00,12616.00,16644.00,22931.00,27283.00,30514.00,33592.00,35702.00,37308.00,40137.00,42117.00
国内生产总值:人均:贵州:贵阳市,人民币,33944.05329,579883230.1,24080.76473,0.734129289,-1.003386611,0.709425139,9072.7,78449,22611.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9072.70,9948.00,10962.00,12683.00,14934.00,17025.00,19489.00,20638.00,24585.00,16057.00,31712.39,38672.80,46479.08,55018.00,63003.00,67771.99,74493.00,78449.00
国内生产总值:人均:贵州:六盘水市,人民币,21645.19637,291428303,17071.27128,0.60836361,-1.098575725,0.788686367,3177.15,52059,15942,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3177.15,3454.00,3956.00,5052.00,6879.00,8363.00,9844.00,12944.00,14422.00,17462.00,21522.00,26402.00,30770.38,36228.00,41618.00,45325.00,50136.00,52059.00
国内生产总值:人均:贵州:遵义市,人民币,18556.34784,225485207.3,15016.16487,0.744179001,-0.837736207,0.809219842,3634.64,47931,13060.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3634.64,3808.00,4207.00,4919.00,5497.00,6239.00,7229.00,9570.00,11322.00,14799.00,18335.05,22295.57,25852.00,30484.00,35123.00,38709.00,44060.00,47931.00
国内生产总值:人均:贵州:安顺市,人民币,13770.74234,135309423.3,11632.25787,0.821993766,-0.765245005,0.84470812,2587.22,36164,8822,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2587.22,2724.00,3042.00,3362.00,4026.00,4667.00,5536.00,6617.00,7630.00,10014.00,12472.14,16112.00,18725.00,22569.00,27065.00,30216.00,34345.00,36164.00
国内生产总值:人均:云南:昆明市,人民币,37602.64722,446981981.5,21141.94839,0.536640069,-1.169557405,0.562246276,13899.65,76387,31452.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13899.65,14864.00,16312.00,18773.00,17560.00,19475.00,21711.00,25826.00,29355.00,33550.00,38831.00,46256.00,52094.00,56236.00,59656.00,64156.00,71906.00,76387.00
国内生产总值:人均:云南:曲靖市,人民币,16523.39176,93198633.94,9653.943958,0.169538053,-1.544262808,0.584259218,4230.66,31806,14970,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4230.66,4596.00,5041.00,6025.00,7898.00,9453.00,11381.00,13684.00,14970.00,17236.00,20588.00,23661.00,26599.00,27529.00,27045.00,29155.00,31806.00,
国内生产总值:人均:云南:玉溪市,人民币,33910.89333,303230900.1,17413.52635,0.294253692,-1.481591212,0.513508334,13360,62641,30156.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13399.08,13360.00,13893.00,15787.00,17630.00,18734.00,21992.00,26260.00,28245.00,32068.00,37913.00,43037.00,47215.00,50511.00,52812.00,55389.00,59510.00,62641.00
国内生产总值:人均:云南:保山市,人民币,11499.08882,59445593.48,7710.096853,0.623210804,-1.02731521,0.67049633,3225.51,26058,8972,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3225.51,3425.00,3662.00,4084.00,4954.00,5541.00,6630.00,7898.00,8972.00,10469.00,12847.00,15397.00,17658.00,19566.00,21444.00,23654.00,26058.00,
国内生产总值:人均:云南:昭通市,人民币,7375.92,21357225.88,4621.387874,0.396215467,-1.474720315,0.626550705,2164.93,15119,6025,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2164.93,2231.00,2370.00,2824.00,3162.71,3838.00,4346.00,5162.00,6025.00,7193.00,8877.00,10528.00,11933.00,12480.00,13097.00,14040.00,15119.00,
国内生产总值:人均:云南:丽江市,人民币,12635.875,60813732.38,7798.315997,0.405697452,-1.315497135,0.617156785,3329,26368,10771.5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3329.00,3712.00,4486.00,5328.00,5810.00,6984.00,8301.00,9863.00,11680.00,14279.00,16870.00,19661.00,20663.00,20724.00,24116.00,26368.00,
国内生产总值:人均:云南:普洱市,人民币,11502.06667,50441882.64,7102.244901,0.429582813,-1.293747052,0.617475547,3056,23821,9584,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3056.00,3484.00,4167.00,4853.00,5878.00,6975.00,8193.00,9584.00,11795.00,14286.00,16491.00,18422.00,19789.00,21737.00,23821.00,
国内生产总值:人均:云南:临沧市,人民币,12287.1875,60246677.1,7761.873298,0.382895507,-1.469342545,0.631704635,3198,24892,10077,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3198.00,3635.00,4103.00,4831.00,5737.00,6605.00,7590.00,8988.00,11166.00,14376.00,16839.00,18710.00,20077.00,21906.00,23942.00,24892.00
国内生产总值:人均:西藏:拉萨,人民币,43198.41333,413389005.9,20331.97004,0.207703237,-0.849368728,0.470664741,19582.72,77688,45019,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19582.72,20404.00,20264.00,,39176.00,45019.00,50812.00,56617.00,59223.00,,,77688.00
国内生产总值:人均:陕西:西安市,人民币,38804.89474,648291365.5,25461.56644,0.457322215,-1.265213416,0.656143165,9484,85114,32420,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9484.00,10628.00,11831.00,13341.00,15294.00,16406.00,18890.00,22463.00,27794.00,32420.00,38357.00,45561.00,51499.00,57464.00,63794.00,66938.00,71647.00,78368.00,85114.00
国内生产总值:人均:陕西:铜川市,人民币,20365.72222,193960917.2,13926.98521,0.281311869,-1.663659582,0.683844406,4171,41465,16941.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4171.00,4448.00,4889.00,5804.00,7069.00,8582.00,10993.00,12331.00,15508.00,18375.00,22509.00,27806.00,32556.00,38402.00,38550.00,36322.00,36803.00,41465.00,
国内生产总值:人均:陕西:宝鸡市,人民币,26992.57895,351355137.7,18744.46952,0.462423497,-1.252804808,0.694430479,5425,59988,21551,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5425.00,6097.00,6863.00,7847.00,9594.00,11103.00,13082.00,15402.00,18992.00,21551.00,26258.00,31682.00,36987.00,41327.00,43824.00,47565.00,51262.00,58010.00,59988.00
国内生产总值:人均:陕西:咸阳市,人民币,23877.31579,310623051.1,17624.50144,0.511688976,-1.325008113,0.738127418,4980,54368,17434,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4980.00,5402.00,5879.00,6564.00,7698.00,8683.00,9721.00,11804.00,15285.00,17434.00,22469.00,27751.00,31982.00,37695.00,42128.00,43365.00,48016.00,52445.00,54368.00
国内生产总值:人均:陕西:渭南市,人民币,15250.26316,110881623,10530.03433,0.340633272,-1.534626259,0.690482139,3149,33009,12041,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3149.00,3424.00,3790.00,4320.00,5267.00,6052.00,6907.00,8402.00,10378.00,12041.00,15149.00,19424.00,21783.00,24816.00,26675.00,26729.00,27743.00,30697.00,33009.00
国内生产总值:人均:陕西:延安市,人民币,36569.21053,449282879.4,21196.294,-0.072617886,-1.491005778,0.579621318,6690,68940,35555,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6690.00,8021.00,9010.00,10746.00,13289.00,18815.00,25567.00,30432.00,35555.00,33899.00,40621.00,50807.00,57876.00,61493.00,62714.00,53908.00,48300.00,58132.00,68940.00
国内生产总值:人均:陕西:汉中市,人民币,16919,170143583.2,13043.90981,0.663481905,-0.933200151,0.770962221,3250,42754,11819,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3250.00,3503.00,3819.00,4402.00,5172.00,6255.00,7158.00,8562.00,10435.00,11819.00,14907.00,18952.00,22084.00,26020.00,29252.00,30849.00,33597.00,38671.00,42754.00
国内生产总值:人均:陕西:榆林市,人民币,46998.42105,1373520055,37061.03148,0.242424204,-1.476081603,0.788559076,3264,112845,38950,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3264.00,3942.00,4953.00,6176.00,8310.00,13602.00,17943.00,24007.00,35177.00,38950.00,52448.00,68358.00,79587.00,82633.00,86482.00,73453.00,81764.00,99076.00,112845.00
国内生产总值:人均:陕西:安康市,人民币,15248.84211,160063171.8,12651.60748,0.842037021,-0.493352159,0.8296766,2561,42544,10341,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.00,2758.00,3107.00,3577.00,4141.00,5413.00,6175.00,7218.00,9087.00,10341.00,12428.00,15477.00,18878.00,22938.00,26117.00,28536.00,31770.00,36662.00,42544.00
国内生产总值:人均:陕西:商洛市,人民币,13913,121390594.8,11017.74,0.6283458,-1.087019365,0.791902537,2348,34674,9383,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2348.00,2489.00,2792.00,3188.00,4393.00,4800.00,5787.00,6737.00,8272.00,9383.00,12194.00,15513.00,18097.00,21795.00,24484.00,26274.00,29271.00,31856.00,34674.00
国内生产总值:人均:甘肃:兰州市,人民币,35940.26056,405196250.2,20129.48708,0.480733863,-1.157661379,0.560081835,11878.69,73042,30956.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11878.69,12588.00,14540.00,16479.00,18296.00,20419.00,22325.00,25628.00,27904.00,34009.00,37570.00,43175.00,48852.00,54771.00,56972.00,61207.00,67269.00,73042.00
国内生产总值:人均:甘肃:嘉峪关市,人民币,67451.69,1162243566,34091.6935,-0.263959558,-0.997779007,0.50542386,12877.42,119418,72751,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12877.42,14443.00,18423.00,25206.00,44674.00,50933.00,58856.00,69415.00,76087.00,83425.00,101306.00,115123.00,96335.00,101955.00,78336.00,62641.00,84677.00,119418.00
国内生产总值:人均:甘肃:金昌市,人民币,38002.72833,260907923.2,16152.64446,-0.832018883,-0.743757817,0.425039074,8823.11,56353,43801,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8823.11,9891.00,11789.00,18525.00,24950.00,32785.00,45574.00,41231.00,41060.00,43400.00,49974.00,52157.00,53854.00,54565.00,47739.00,44202.00,47177.00,56353.00
国内生产总值:人均:甘肃:白银市,人民币,17111.69556,77883726.43,8825.175717,-0.064834659,-1.72130803,0.515739407,4880.52,29542,16402.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4880.52,5468.00,6028.00,7223.00,8395.00,10066.00,11868.00,13954.00,15125.00,17680.00,21956.00,25274.00,27004.00,26174.00,25410.00,25813.00,26150.00,29542.00
国内生产总值:人均:甘肃:天水市,人民币,9712.518333,35813165.91,5984.410239,0.339247474,-1.502902501,0.616154331,2576.33,19479,8171,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.33,2852.00,3136.00,3619.00,4189.00,4738.00,5550.00,6626.00,7584.00,8758.00,10931.00,12593.00,13820.00,15852.00,16743.00,17800.00,17979.00,19479.00
国内生产总值:人均:甘肃:武威市,人民币,13904.04178,62940333.12,7933.494383,0.250860758,-1.577378086,0.570589078,3679.49,25691,10821,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3679.49,4069.00,4668.00,5595.00,7322.00,8633.00,9885.00,11021.00,10068.00,10621.00,14994.26,18701.00,20975.00,22406.00,22931.00,25396.00,23617.00,25691.00
国内生产总值:人均:甘肃:张掖市,人民币,19192.99199,102246064.6,10111.67961,0.117554617,-1.717336733,0.526842277,5973,33105,17101,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5973.00,6589.00,7784.00,8651.00,9967.00,11514.00,13285.00,14949.00,17101.00,21356.86,24204.00,27788.00,29852.00,30704.00,32729.00,30729.00,33105.00
国内生产总值:人均:甘肃:平凉市,人民币,11153,33368099.13,5776.512713,-0.03007829,-1.781282542,0.517933535,3313,18676,10504,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3313.00,3627.00,4322.00,4915.00,5742.00,6753.00,7982.00,8899.00,10504.00,13320.00,15607.00,16364.00,16776.00,18490.00,17486.00,16825.00,18676.00
国内生产总值:人均:甘肃:酒泉市,人民币,34957.9764,315913539.9,17773.95679,-0.195529792,-1.762689726,0.508437805,9905,58041,39562,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9905.00,11066.00,12617.00,14937.00,17626.00,20524.00,24759.00,31512.00,39562.00,43824.60,52028.00,58041.00,55000.00,48920.00,51721.00,49200.00,53043.00
国内生产总值:人均:甘肃:庆阳市,人民币,16618.70588,109387482.8,10458.84711,0.028300473,-1.793453349,0.62934185,3172,31312,16172,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3172.00,3513.00,4227.00,5582.00,6830.00,7998.00,9872.00,11973.00,16172.00,20506.00,23882.00,27261.00,30087.00,27366.00,26734.00,26031.00,31312.00
国内生产总值:人均:甘肃:定西市,人民币,6740.8125,15549623.9,3943.301142,0.211135519,-1.670125466,0.584988997,1892,12656,6110,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.00,2126.00,2396.00,2767.00,3398.00,3602.00,4491.00,5304.00,6916.00,8157.00,9106.00,10470.00,10987.00,11892.00,11693.00,12656.00
国内生产总值:人均:甘肃:陇南市,人民币,7392.642857,14678026.71,3831.191291,0.243741171,-1.385275071,0.518243795,2346,13113,7030,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2346.00,2730.00,3421.00,4067.00,4396.00,5428.00,6457.00,7603.00,8809.00,9699.00,10171.00,12172.00,13085.00,13113.00,
国内生产总值:人均:青海:西宁市,人民币,28524.12389,341660168.6,18484.05174,0.183791237,-1.620121141,0.648014705,5257.23,54808,25646.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5257.23,6027.00,7110.00,8484.00,11398.00,13326.00,15999.00,19494.00,22865.00,28428.00,34743.00,38034.00,43346.00,46762.00,49197.00,53756.00,54808.00,54400.00
国内生产总值:人均:宁夏:银川市,人民币,42983.46722,655749103.6,25607.59855,0.245853397,-1.391052544,0.595754605,10157,84964,37986.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10233.41,10157.00,11788.00,17668.00,20725.00,23500.00,27845.00,31436.00,34453.00,41520.00,48964.00,56528.00,62437.00,65942.00,69594.00,74288.00,81660.00,84964.00
国内生产总值:人均:宁夏:石嘴山市,人民币,38849.14111,555096562,23560.4873,-0.011934772,-1.638736573,0.606460957,7959.54,75391,39106.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7959.54,8284.00,9693.00,12295.00,15118.00,17863.00,22264.00,32102.00,37050.00,41163.00,50377.00,55566.00,59477.00,61001.00,61845.00,64880.00,66956.00,75391.00
国内生产总值:人均:宁夏:吴忠市,人民币,18439.75722,125710395.9,11212.06475,0.410381736,-1.313857028,0.608037547,5018.63,37922,14654.5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5018.63,5321.00,5947.00,8560.00,8079.00,9503.00,10676.00,12982.00,13624.00,15685.00,21107.00,24166.00,26622.00,28572.00,29698.00,32039.00,36394.00,37922.00
国内生产总值:人均:宁夏:固原市,人民币,10172.47059,59386920.89,7706.290994,0.5441346,-1.158415643,0.75756336,1660,24544,6874,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.00,2000.00,2379.00,2992.00,3463.00,4054.00,5108.00,5891.00,6874.00,10785.00,12619.00,14718.00,16268.00,17796.00,19720.00,22061.00,24544.00
国内生产总值:人均:宁夏:中卫市,人民币,19006,103580577.4,10177.45437,0.03714205,-1.551086957,0.535486392,4961,34653,19624,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4961.00,6423.00,7246.00,8800.00,10498.00,12617.00,15596.00,19624.00,22779.00,25759.00,26354.00,27857.00,29549.00,32374.00,34653.00
国内生产总值:人均:新疆:乌鲁木齐市,人民币,44253.53471,458005478.2,21401.06255,0.284443597,-1.540984993,0.483601201,17900,77756,38496,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18895.09,17900.00,19900.00,22820.00,25507.00,28261.00,31140.00,37343.00,38496.00,43039.00,52649.00,59576.00,64695.00,70428.00,74340.00,69565.00,77756.00,
国内生产总值:人均:新疆:克拉玛依市,人民币,106616.01,1145356365,33843.114,-0.222589331,-1.332023372,0.317429943,50967,153084,100216,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59776.17,62493.00,50967.00,66674.00,88562.00,96006.00,98938.00,100216.00,87000.00,121387.00,129105.00,135018.00,149127.00,153084.00,131014.00,137307.00,145798.00,
